,day_of_week,month,is_holiday,staleness,rolling_7_decay,rolling_30_decay,rolling_100_decay,freq_x_7,freq_x_30,freq_x_100
434,1,8,0,30,0.0,0.0,0.0,0.0,0.0,0.0
435,2,8,0,31,0.0,0.0,0.0,0.0,0.0,0.0
436,3,8,0,32,0.0,0.0,0.0,0.0,0.0,0.0
437,4,8,0,33,0.0,0.0,0.0,0.0,0.0,0.0
438,5,8,0,34,0.0,0.0,0.0,0.0,0.0,0.0
439,6,8,0,35,0.0,0.0,0.0,0.0,0.0,0.0
440,0,8,0,36,0.0,0.0,0.0,0.0,0.0,0.0
441,1,8,0,37,0.0,0.0,0.0,0.0,0.0,0.0
442,2,8,0,38,0.0,0.0,0.0,0.0,0.0,0.0
443,3,9,0,39,0.0,0.0,0.0,0.0,0.0,0.0
444,4,9,0,40,0.0,0.0,0.0,0.0,0.0,0.0
445,5,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
446,6,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
447,0,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
448,1,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0
449,2,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0
450,3,9,0,4,0.0,0.0,0.0,0.0,0.0,0.0
451,4,9,0,5,0.0,0.0,0.0,0.0,0.0,0.0
452,5,9,0,6,0.0,0.0,0.0,0.0,0.0,0.0
453,6,9,0,7,0.0,0.0,0.0,0.0,0.0,0.0
454,0,9,0,8,0.0,0.0,0.0,0.0,0.0,0.0
455,1,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0
456,2,9,0,10,0.0,0.0,0.0,0.0,0.0,0.0
457,3,9,0,11,0.0,0.0,0.0,0.0,0.0,0.0
458,4,9,0,12,0.0,0.0,0.0,0.0,0.0,0.0
459,5,9,0,13,0.0,0.0,0.0,0.0,0.0,0.0
460,6,9,0,14,0.0,0.0,0.0,0.0,0.0,0.0
461,0,9,0,15,0.0,0.0,0.0,0.0,0.0,0.0
462,1,9,0,16,0.0,0.0,0.0,0.0,0.0,0.0
463,2,9,0,17,0.0,0.0,0.0,0.0,0.0,0.0
464,3,9,0,18,0.0,0.0,0.0,0.0,0.0,0.0
465,4,9,0,19,0.0,0.0,0.0,0.0,0.0,0.0
466,5,9,0,20,0.0,0.0,0.0,0.0,0.0,0.0
467,6,9,0,21,0.0,0.0,0.0,0.0,0.0,0.0
468,0,9,0,22,0.0,0.0,0.0,0.0,0.0,0.0
469,1,9,0,23,0.0,0.0,0.0,0.0,0.0,0.0
470,2,9,0,24,0.0,0.0,0.0,0.0,0.0,0.0
471,3,9,0,25,0.0,0.0,0.0,0.0,0.0,0.0
472,4,9,0,26,0.0,0.0,0.0,0.0,0.0,0.0
473,5,10,0,27,0.0,0.0,0.0,0.0,0.0,0.0
474,6,10,0,28,0.0,0.0,0.0,0.0,0.0,0.0
475,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476,1,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0
477,2,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0
478,3,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0
479,4,10,0,4,0.0,0.0,0.0,0.0,0.0,0.0
480,5,10,0,5,0.0,0.0,0.0,0.0,0.0,0.0
481,6,10,0,6,0.0,0.0,0.0,0.0,0.0,0.0
482,0,10,0,7,0.0,0.0,0.0,0.0,0.0,0.0
483,1,10,0,8,0.0,0.0,0.0,0.0,0.0,0.0
484,2,10,0,9,0.0,0.0,0.0,0.0,0.0,0.0
485,3,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
486,4,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0
487,5,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0
488,6,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0
489,0,10,0,4,0.0,0.0,0.0,0.0,0.0,0.0
490,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
491,2,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0
492,3,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0
493,4,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0
494,5,10,0,4,0.0,0.0,0.0,0.0,0.0,0.0
495,6,10,0,5,0.0,0.0,0.0,0.0,0.0,0.0
496,0,10,0,6,0.0,0.0,0.0,0.0,0.0,0.0
497,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
498,2,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0
499,3,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0
500,4,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
501,5,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0
502,6,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
503,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
504,1,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0
505,2,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0
506,3,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0
507,4,11,0,4,0.0,0.0,0.0,0.0,0.0,0.0
508,5,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
509,6,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0
510,0,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0
511,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0
512,2,11,0,4,0.0,0.0,0.0,0.0,0.0,0.0
513,3,11,0,5,0.0,0.0,0.0,0.0,0.0,0.0
514,4,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
515,5,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0
516,6,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0
517,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0
518,1,11,0,4,0.0,0.0,0.0,0.0,0.0,0.0
519,2,11,0,5,0.0,0.0,0.0,0.0,0.0,0.0
520,3,11,0,6,0.0,0.0,0.0,0.0,0.0,0.0
521,4,11,0,7,0.0,0.0,0.0,0.0,0.0,0.0
522,5,11,0,8,0.0,0.0,0.0,0.0,0.0,0.0
523,6,11,0,9,0.0,0.0,0.0,0.0,0.0,0.0
524,0,11,0,10,0.0,0.0,0.0,0.0,0.0,0.0
525,1,11,0,11,0.0,0.0,0.0,0.0,0.0,0.0
526,2,11,0,12,0.0,0.0,0.0,0.0,0.0,0.0
527,3,11,0,13,0.0,0.0,0.0,0.0,0.0,0.0
528,4,11,0,14,0.0,0.0,0.0,0.0,0.0,0.0
529,5,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
530,6,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0
531,0,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0
532,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0
533,2,11,0,4,0.0,0.0,0.0,0.0,0.0,0.0
534,3,12,0,5,0.0,0.0,0.0,0.0,0.0,0.0
535,4,12,0,6,0.0,0.0,0.0,0.0,0.0,0.0
536,5,12,0,7,0.0,0.0,0.0,0.0,0.0,0.0
537,6,12,0,8,0.0,0.0,0.0,0.0,0.0,0.0
538,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
539,1,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0
540,2,12,0,2,0.0,0.0,0.0,0.0,0.0,0.0
541,3,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
542,4,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0
543,5,12,0,2,0.0,0.0,0.0,0.0,0.0,0.0
544,6,12,0,3,0.0,0.0,0.0,0.0,0.0,0.0
545,0,12,0,4,0.0,0.0,0.0,0.0,0.0,0.0
546,1,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
547,2,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0
548,3,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
549,4,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0
550,5,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
551,6,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0
552,0,12,0,2,0.0,0.0,0.0,0.0,0.0,0.0
553,1,12,0,3,0.0,0.0,0.0,0.0,0.0,0.0
554,2,12,0,4,0.0,0.0,0.0,0.0,0.0,0.0
555,3,12,0,5,0.0,0.0,0.0,0.0,0.0,0.0
556,4,12,0,6,0.0,0.0,0.0,0.0,0.0,0.0
557,5,12,0,7,0.0,0.0,0.0,0.0,0.0,0.0
558,6,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
559,0,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0
560,1,12,0,2,0.0,0.0,0.0,0.0,0.0,0.0
561,2,12,0,3,0.0,0.0,0.0,0.0,0.0,0.0
562,3,12,0,4,0.0,0.0,0.0,0.0,0.0,0.0
563,4,12,0,5,0.0,0.0,0.0,0.0,0.0,0.0
564,5,12,0,6,0.0,0.0,0.0,0.0,0.0,0.0
565,6,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0
566,0,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0
567,1,1,0,9,0.0,0.0,0.0,0.0,0.0,0.0
568,2,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0
569,3,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0
570,4,1,0,12,0.0,0.0,0.0,0.0,0.0,0.0
571,5,1,0,13,0.0,0.0,0.0,0.0,0.0,0.0
572,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
573,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
574,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0
575,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0
576,3,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0
577,4,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0
578,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
579,6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
580,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0
581,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0
582,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0
583,3,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0
584,4,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0
585,5,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0
586,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
587,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
588,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0
589,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0
590,3,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0
591,4,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0
592,5,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0
593,6,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0
594,0,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0
595,1,1,0,9,0.0,0.0,0.0,0.0,0.0,0.0
596,2,2,0,10,0.0,0.0,0.0,0.0,0.0,0.0
597,3,2,0,11,0.0,0.0,0.0,0.0,0.0,0.0
598,4,2,0,12,0.0,0.0,0.0,0.0,0.0,0.0
599,5,2,0,13,0.0,0.0,0.0,0.0,0.0,0.0
600,6,2,0,14,0.0,0.0,0.0,0.0,0.0,0.0
601,0,2,0,15,0.0,0.0,0.0,0.0,0.0,0.0
602,1,2,0,16,0.0,0.0,0.0,0.0,0.0,0.0
603,2,2,0,17,0.0,0.0,0.0,0.0,0.0,0.0
604,3,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0
605,4,2,0,19,0.0,0.0,0.0,0.0,0.0,0.0
606,5,2,0,20,0.0,0.0,0.0,0.0,0.0,0.0
607,6,2,0,21,0.0,0.0,0.0,0.0,0.0,0.0
608,0,2,0,22,0.0,0.0,0.0,0.0,0.0,0.0
609,1,2,0,23,0.0,0.0,0.0,0.0,0.0,0.0
610,2,2,0,24,0.0,0.0,0.0,0.0,0.0,0.0
611,3,2,0,25,0.0,0.0,0.0,0.0,0.0,0.0
612,4,2,0,26,0.0,0.0,0.0,0.0,0.0,0.0
613,5,2,0,27,0.0,0.0,0.0,0.0,0.0,0.0
614,6,2,0,28,0.0,0.0,0.0,0.0,0.0,0.0
615,0,2,0,29,0.0,0.0,0.0,0.0,0.0,0.0
616,1,2,0,30,0.0,0.0,0.0,0.0,0.0,0.0
617,2,2,0,31,0.0,0.0,0.0,0.0,0.0,0.0
618,3,2,0,32,0.0,0.0,0.0,0.0,0.0,0.0
619,4,2,0,33,0.0,0.0,0.0,0.0,0.0,0.0
620,5,2,0,34,0.0,0.0,0.0,0.0,0.0,0.0
621,6,2,0,35,0.0,0.0,0.0,0.0,0.0,0.0
622,0,2,0,36,0.0,0.0,0.0,0.0,0.0,0.0
623,1,2,0,37,0.0,0.0,0.0,0.0,0.0,0.0
624,2,3,0,38,0.0,0.0,0.0,0.0,0.0,0.0
625,3,3,0,39,0.0,0.0,0.0,0.0,0.0,0.0
626,4,3,0,40,0.0,0.0,0.0,0.0,0.0,0.0
627,5,3,0,41,0.0,0.0,0.0,0.0,0.0,0.0
628,6,3,0,42,0.0,0.0,0.0,0.0,0.0,0.0
629,0,3,0,43,0.0,0.0,0.0,0.0,0.0,0.0
630,1,3,0,44,0.0,0.0,0.0,0.0,0.0,0.0
631,2,3,0,45,0.0,0.0,0.0,0.0,0.0,0.0
632,3,3,0,46,0.0,0.0,0.0,0.0,0.0,0.0
633,4,3,0,47,0.0,0.0,0.0,0.0,0.0,0.0
634,5,3,0,48,0.0,0.0,0.0,0.0,0.0,0.0
635,6,3,0,49,0.0,0.0,0.0,0.0,0.0,0.0
636,0,3,0,50,0.0,0.0,0.0,0.0,0.0,0.0
637,1,3,0,51,0.0,0.0,0.0,0.0,0.0,0.0
638,2,3,0,52,0.0,0.0,0.0,0.0,0.0,0.0
639,3,3,0,53,0.0,0.0,0.0,0.0,0.0,0.0
640,4,3,0,54,0.0,0.0,0.0,0.0,0.0,0.0
641,5,3,0,55,0.0,0.0,0.0,0.0,0.0,0.0
642,6,3,0,56,0.0,0.0,0.0,0.0,0.0,0.0
643,0,3,0,57,0.0,0.0,0.0,0.0,0.0,0.0
644,1,3,0,58,0.0,0.0,0.0,0.0,0.0,0.0
645,2,3,0,59,0.0,0.0,0.0,0.0,0.0,0.0
646,3,3,0,60,0.0,0.0,0.0,0.0,0.0,0.0
647,4,3,0,61,0.0,0.0,0.0,0.0,0.0,0.0
648,5,3,0,62,0.0,0.0,0.0,0.0,0.0,0.0
649,6,3,0,63,0.0,0.0,0.0,0.0,0.0,0.0
650,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
651,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
652,2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
653,3,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0
654,4,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
655,5,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0
656,6,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0
657,0,4,0,6,0.0,0.0,0.0,0.0,0.0,0.0
658,1,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0
659,2,4,0,8,0.0,0.0,0.0,0.0,0.0,0.0
660,3,4,0,9,0.0,0.0,0.0,0.0,0.0,0.0
661,4,4,0,10,0.0,0.0,0.0,0.0,0.0,0.0
662,5,4,0,11,0.0,0.0,0.0,0.0,0.0,0.0
663,6,4,0,12,0.0,0.0,0.0,0.0,0.0,0.0
664,0,4,0,13,0.0,0.0,0.0,0.0,0.0,0.0
665,1,4,0,14,0.0,0.0,0.0,0.0,0.0,0.0
666,2,4,0,15,0.0,0.0,0.0,0.0,0.0,0.0
667,3,4,1,16,0.0,0.0,0.0,0.0,0.0,0.0
668,4,4,1,17,0.0,0.0,0.0,0.0,0.0,0.0
669,5,4,0,18,0.0,0.0,0.0,0.0,0.0,0.0
670,6,4,1,19,0.0,0.0,0.0,0.0,0.0,0.0
671,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
672,1,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
673,2,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0
674,3,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0
675,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
676,5,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
677,6,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
678,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0
679,1,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0
680,2,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0
681,3,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
682,4,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
683,5,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0
684,6,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0
685,0,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0
686,1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
687,2,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
688,3,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0
689,4,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0
690,5,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0
691,6,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0
692,0,5,0,6,0.0,0.0,0.0,0.0,0.0,0.0
693,1,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0
694,2,5,0,8,0.0,0.0,0.0,0.0,0.0,0.0
695,3,5,0,9,0.0,0.0,0.0,0.0,0.0,0.0
696,4,5,0,10,0.0,0.0,0.0,0.0,0.0,0.0
697,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
698,6,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
699,0,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0
700,1,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0
701,2,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0
702,3,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0
703,4,5,0,6,0.0,0.0,0.0,0.0,0.0,0.0
704,5,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0
705,6,5,0,8,0.0,0.0,0.0,0.0,0.0,0.0
706,0,5,0,9,0.0,0.0,0.0,0.0,0.0,0.0
707,1,5,0,10,0.0,0.0,0.0,0.0,0.0,0.0
708,2,5,0,11,0.0,0.0,0.0,0.0,0.0,0.0
709,3,5,1,12,0.0,0.0,0.0,0.0,0.0,0.0
710,4,5,0,13,0.0,0.0,0.0,0.0,0.0,0.0
711,5,5,0,14,0.0,0.0,0.0,0.0,0.0,0.0
712,6,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
713,0,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
714,1,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0
715,2,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0
716,3,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0
717,4,6,0,5,0.0,0.0,0.0,0.0,0.0,0.0
718,5,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0
719,6,6,1,7,0.0,0.0,0.0,0.0,0.0,0.0
720,0,6,1,8,0.0,0.0,0.0,0.0,0.0,0.0
721,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
722,2,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
723,3,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0
724,4,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0
725,5,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0
726,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
727,0,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
728,1,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0
729,2,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0
730,3,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0
731,4,6,0,5,0.0,0.0,0.0,0.0,0.0,0.0
732,5,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
733,6,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
734,0,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0
735,1,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0
736,2,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0
737,3,6,0,5,0.0,0.0,0.0,0.0,0.0,0.0
738,4,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0
739,5,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0
740,6,6,0,8,0.0,0.0,0.0,0.0,0.0,0.0
741,0,6,0,9,0.0,0.0,0.0,0.0,0.0,0.0
742,1,6,0,10,0.0,0.0,0.0,0.0,0.0,0.0
743,2,6,0,11,0.0,0.0,0.0,0.0,0.0,0.0
744,3,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
745,4,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
746,5,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0
747,6,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0
748,0,7,0,4,0.0,0.0,0.0,0.0,0.0,0.0
749,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
750,2,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0
751,3,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0
752,4,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0
753,5,7,0,4,0.0,0.0,0.0,0.0,0.0,0.0
754,6,7,0,5,0.0,0.0,0.0,0.0,0.0,0.0
755,0,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0
756,1,7,0,7,0.0,0.0,0.0,0.0,0.0,0.0
757,2,7,0,8,0.0,0.0,0.0,0.0,0.0,0.0
758,3,7,0,9,0.0,0.0,0.0,0.0,0.0,0.0
759,4,7,0,10,0.0,0.0,0.0,0.0,0.0,0.0
760,5,7,0,11,0.0,0.0,0.0,0.0,0.0,0.0
761,6,7,0,12,0.0,0.0,0.0,0.0,0.0,0.0
762,0,7,0,13,0.0,0.0,0.0,0.0,0.0,0.0
763,1,7,0,14,0.0,0.0,0.0,0.0,0.0,0.0
764,2,7,0,15,0.0,0.0,0.0,0.0,0.0,0.0
765,3,7,0,16,0.0,0.0,0.0,0.0,0.0,0.0
766,4,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
767,5,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0
768,6,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0
769,0,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0
770,1,7,0,4,0.0,0.0,0.0,0.0,0.0,0.0
771,2,7,0,5,0.0,0.0,0.0,0.0,0.0,0.0
772,3,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0
773,4,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
774,5,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0
775,6,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0
776,0,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0
777,1,8,0,4,0.0,0.0,0.0,0.0,0.0,0.0
778,2,8,0,5,0.0,0.0,0.0,0.0,0.0,0.0
779,3,8,0,6,0.0,0.0,0.0,0.0,0.0,0.0
780,4,8,0,7,0.0,0.0,0.0,0.0,0.0,0.0
781,5,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
782,6,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
783,0,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0
784,1,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0
785,2,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
786,3,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0
787,4,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0
788,5,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
789,6,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0
790,0,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0
791,1,8,0,3,0.0,0.0,0.0,0.0,0.0,0.0
792,2,8,0,4,0.0,0.0,0.0,0.0,0.0,0.0
793,3,8,0,5,0.0,0.0,0.0,0.0,0.0,0.0
794,4,8,0,6,0.0,0.0,0.0,0.0,0.0,0.0
795,5,8,0,7,0.0,0.0,0.0,0.0,0.0,0.0
796,6,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
797,0,8,0,9,0.0,0.0,0.0,0.0,0.0,0.0
798,1,8,0,10,0.0,0.0,0.0,0.0,0.0,0.0
799,2,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
800,3,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0
801,4,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0
802,5,8,0,3,0.0,0.0,0.0,0.0,0.0,0.0
803,6,8,0,4,0.0,0.0,0.0,0.0,0.0,0.0
804,0,8,0,5,0.0,0.0,0.0,0.0,0.0,0.0
805,1,8,0,6,0.0,0.0,0.0,0.0,0.0,0.0
806,2,8,0,7,0.0,0.0,0.0,0.0,0.0,0.0
807,3,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
808,4,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0
809,5,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
810,6,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
811,0,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0
812,1,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0
813,2,9,0,4,0.0,0.0,0.0,0.0,0.0,0.0
814,3,9,0,5,0.0,0.0,0.0,0.0,0.0,0.0
815,4,9,0,6,0.0,0.0,0.0,0.0,0.0,0.0
816,5,9,0,7,0.0,0.0,0.0,0.0,0.0,0.0
817,6,9,0,8,0.0,0.0,0.0,0.0,0.0,0.0
818,0,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0
819,1,9,0,10,0.0,0.0,0.0,0.0,0.0,0.0
820,2,9,0,11,0.0,0.0,0.0,0.0,0.0,0.0
821,3,9,0,12,0.0,0.0,0.0,0.0,0.0,0.0
822,4,9,0,13,0.0,0.0,0.0,0.0,0.0,0.0
823,5,9,0,14,0.0,0.0,0.0,0.0,0.0,0.0
824,6,9,0,15,0.0,0.0,0.0,0.0,0.0,0.0
825,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
826,1,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
827,2,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0
828,3,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0
829,4,9,0,4,0.0,0.0,0.0,0.0,0.0,0.0
830,5,9,0,5,0.0,0.0,0.0,0.0,0.0,0.0
831,6,9,0,6,0.0,0.0,0.0,0.0,0.0,0.0
832,0,9,0,7,0.0,0.0,0.0,0.0,0.0,0.0
833,1,9,0,8,0.0,0.0,0.0,0.0,0.0,0.0
834,2,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
835,3,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
836,4,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0
837,5,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0
838,6,10,0,4,0.0,0.0,0.0,0.0,0.0,0.0
839,0,10,0,5,0.0,0.0,0.0,0.0,0.0,0.0
840,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
841,2,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0
842,3,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0
